ID_cliente,churn,genero,senior,parceiro,dependentes,tempo_permanencia,servico_telefone,multiplas_linhas,servico_internet,seguranca_online,backup_online,protecao_dispositivo,suporte_tecnico,streaming_TV,streaming_filmes,contrato,fatura_online,metodo_pagamento,gastos_diarios,gastos_mensais,gastos_totais
7733-UDMTP,0,1,1,0,0,57,0,0,DSL,0,1,1,0,1,1,Mensal,1,Cheque eletrônico,1.8333333333333333,55.0,3094.05
7734-DBOAI,1,1,0,1,1,1,0,0,DSL,0,0,0,1,1,0,Mensal,0,Cheque eletrônico,1.3366666666666667,40.1,40.1
7739-LAXOG,1,1,0,1,1,32,1,1,Fibra Óptica,0,0,1,0,0,1,Mensal,1,Transferência bancária,3.0349999999999997,91.05,2954.5
7740-BTPUX,0,0,1,1,0,55,1,1,Fibra Óptica,0,1,1,1,1,1,Dois anos,1,Cheque eletrônico,3.7866666666666666,113.6,6292.7
7740-KKCXF,0,0,0,1,0,51,0,0,DSL,0,1,0,0,0,0,Mensal,1,Cartão de crédito,1.0016666666666667,30.05,1529.45
7742-MYPGI,0,1,0,1,1,6,1,0,DSL,0,0,0,1,0,0,Mensal,1,Cheque,1.6266666666666665,48.8,297.35
7743-EXURX,1,0,0,1,1,8,1,0,DSL,0,0,1,0,0,0,Mensal,1,Cheque eletrônico,1.7016666666666667,51.05,415.05
7746-AWNQW,0,1,0,0,0,28,0,0,DSL,0,0,1,1,0,0,Mensal,1,Cheque,1.1916666666666667,35.75,961.4
7746-QYVCO,0,0,0,1,1,16,1,0,DSL,1,1,0,0,0,0,Um ano,1,Cheque,1.8616666666666668,55.85,857.8
7748-UMTRK,0,1,1,0,1,30,1,1,Fibra Óptica,0,0,0,1,1,1,Mensal,1,Cheque eletrônico,3.3766666666666665,101.3,2974.5
7750-EYXWZ,0,1,0,0,0,12,0,0,DSL,0,1,1,1,1,1,Um ano,0,Cheque eletrônico,2.0216666666666665,60.65,743.3
7752-XUSCI,1,1,0,0,0,60,1,1,Fibra Óptica,0,1,1,0,1,1,Mensal,1,Cheque eletrônico,3.5300000000000002,105.9,6396.45
7753-USQYQ,0,0,0,0,0,55,1,0,DSL,0,1,0,1,0,1,Um ano,1,Cheque eletrônico,2.14,64.2,3627.3
7754-IXRMC,0,1,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Mensal,0,Cheque,1.5116666666666667,45.35,45.35
7758-UJWYS,0,0,0,1,1,34,0,0,DSL,0,0,0,1,1,0,Dois anos,1,Cheque eletrônico,1.3516666666666666,40.55,1325.85
7758-XKCBS,1,0,0,0,0,15,0,0,DSL,0,0,0,1,0,0,Mensal,1,Cheque eletrônico,0.99,29.7,438.25
7760-OYPDY,1,1,0,0,0,2,1,0,Fibra Óptica,0,0,0,0,1,0,Mensal,1,Cheque eletrônico,2.6883333333333335,80.65,144.15
7762-ONLJY,0,1,0,1,1,6,1,0,Não,0,0,0,0,0,0,Um ano,0,Cheque,0.6566666666666666,19.7,94.45
7762-URZQH,1,0,0,1,0,66,1,1,Fibra Óptica,1,0,1,0,1,1,Dois anos,1,Cartão de crédito,3.5349999999999997,106.05,6981.35
7764-BDPEE,0,0,0,0,1,3,1,0,Não,0,0,0,0,0,0,Mensal,0,Cheque,0.6950000000000001,20.85,60.65
7765-LWVVH,0,1,0,1,1,72,1,1,Fibra Óptica,1,1,0,0,1,0,Dois anos,1,Cheque eletrônico,3.17,95.1,6843.15
7766-CLTIC,0,1,0,0,0,10,1,0,DSL,0,0,0,1,0,1,Mensal,1,Cheque,2.0316666666666667,60.95,629.55
7767-UXAGJ,1,0,0,0,0,1,1,1,DSL,0,0,0,0,0,0,Mensal,1,Cheque eletrônico,1.6816666666666669,50.45,50.45
7771-CFQRQ,0,1,0,1,1,47,1,0,DSL,0,1,0,1,0,1,Dois anos,0,Transferência bancária,2.1266666666666665,63.8,3007.25
7771-ZONAT,0,0,0,0,0,22,0,0,DSL,0,0,1,1,1,1,Dois anos,0,Transferência bancária,1.8916666666666666,56.75,1304.85
7774-OJSXI,1,0,0,0,0,31,1,1,Fibra Óptica,0,1,1,0,1,1,Um ano,1,Cheque eletrônico,3.4483333333333333,103.45,3066.45
7776-QGYJC,0,1,0,1,1,39,1,0,Fibra Óptica,0,0,1,1,0,0,Mensal,1,Transferência bancária,2.716666666666667,81.5,3107.3
7776-QWNFX,1,0,1,1,0,30,1,0,DSL,0,1,0,0,0,0,Mensal,1,Transferência bancária,1.68,50.4,1527.5
7777-UNYHB,0,1,0,1,1,12,1,0,Não,0,0,0,0,0,0,Mensal,1,Cartão de crédito,0.67,20.1,232.4
7779-LGOVN,1,0,1,1,0,10,1,1,Fibra Óptica,0,0,0,0,0,1,Mensal,1,Cheque eletrônico,2.8883333333333336,86.65,856.65
7779-ORAEL,0,0,1,1,0,45,1,1,DSL,1,0,1,1,0,1,Dois anos,0,Cartão de crédito,2.5050000000000003,75.15,3480.35
7780-OTDSO,1,0,0,1,0,18,1,1,Fibra Óptica,1,0,0,0,1,1,Mensal,1,Cheque eletrônico,3.3133333333333335,99.4,1742.95
7781-EWARA,0,0,0,1,1,70,0,0,DSL,0,1,1,1,1,1,Um ano,0,Cheque eletrônico,2.0116666666666667,60.35,4138.7
7781-HVGMK,0,1,0,1,1,72,0,0,DSL,1,1,1,1,1,1,Dois anos,1,Cartão de crédito,2.1733333333333333,65.2,4784.45
7783-YKGDV,1,1,0,0,0,12,1,1,Fibra Óptica,1,1,1,0,0,1,Mensal,1,Transferência bancária,3.3233333333333333,99.7,1238.45
7785-RDVIG,0,1,0,1,1,3,1,0,Não,0,0,0,0,0,0,Mensal,0,Cheque,0.6433333333333333,19.3,54.7
7786-WBJYI,1,1,0,0,0,4,1,1,Fibra Óptica,0,1,0,0,0,0,Mensal,0,Transferência bancária,2.5983333333333336,77.95,305.55
7787-BNTZM,0,0,0,0,0,6,1,0,Não,0,0,0,0,0,0,Mensal,0,Transferência bancária,0.6716666666666666,20.15,130.5
7789-CRUVC,0,1,1,1,0,61,1,1,Fibra Óptica,1,1,1,1,0,0,Mensal,1,Cartão de crédito,3.14,94.2,5895.45
7789-HKSBS,0,1,1,1,0,42,1,1,Fibra Óptica,1,0,1,0,1,1,Um ano,1,Transferência bancária,3.506666666666667,105.2,4599.15
7794-JASDG,0,0,0,0,0,1,1,0,DSL,1,0,0,0,0,0,Mensal,1,Cheque,1.6916666666666667,50.75,50.75
7795-CFOCW,0,0,0,0,0,45,0,0,DSL,1,0,1,1,0,0,Um ano,0,Transferência bancária,1.41,42.3,1840.75
7797-EJMDP,0,1,0,0,0,8,1,0,DSL,1,0,0,1,0,1,Mensal,0,Transferência bancária,2.2016666666666667,66.05,574.5
7798-JVXYM,0,1,0,0,0,14,1,0,DSL,0,0,0,1,1,1,Mensal,1,Cheque eletrônico,2.3216666666666668,69.65,921.4
7799-DSEWS,0,0,0,0,0,18,1,0,DSL,1,0,1,1,1,0,Mensal,1,Cheque eletrônico,2.2783333333333333,68.35,1299.8
7799-LGRDP,0,1,0,0,0,43,1,1,Não,0,0,0,0,0,0,Dois anos,1,Cartão de crédito,0.8566666666666667,25.7,1188.2
7801-CEDNV,0,0,0,1,0,27,1,0,DSL,1,0,0,0,0,0,Um ano,0,Cartão de crédito,1.6233333333333335,48.7,1421.75
7801-KICAO,0,1,0,0,0,18,1,1,Fibra Óptica,0,0,0,0,0,0,Mensal,1,Cheque eletrônico,2.4716666666666667,74.15,1345.75
7802-EFKNY,1,0,0,1,0,5,0,0,DSL,0,0,0,0,0,0,Mensal,1,Cheque eletrônico,0.8316666666666667,24.95,100.4
7803-XOCCZ,0,1,0,1,1,52,1,0,Fibra Óptica,1,0,1,1,0,0,Mensal,1,Transferência bancária,2.8016666666666667,84.05,4326.8
7808-DVWEP,0,0,0,1,0,3,1,0,Não,0,0,0,0,0,0,Mensal,0,Transferência bancária,0.6666666666666666,20.0,49.65
7811-JIVPF,0,1,0,0,0,23,1,0,DSL,0,0,1,0,0,0,Mensal,0,Cartão de crédito,1.6566666666666667,49.7,1081.25
7812-FZHPE,1,1,0,1,1,17,1,1,Não,0,0,0,0,0,0,Mensal,0,Cheque,0.8033333333333333,24.1,409.9
7813-TKCVO,0,1,0,1,0,20,1,0,Não,0,0,0,0,0,0,Um ano,0,Cheque,0.6783333333333333,20.35,393.15
7813-ZGGAW,0,0,1,0,0,31,1,1,Fibra Óptica,0,0,1,1,1,0,Mensal,1,Transferência bancária,3.2199999999999998,96.6,2877.95
7814-LEEVE,0,1,0,1,0,1,1,0,Não,0,0,0,0,0,0,Mensal,1,Transferência bancária,0.6766666666666666,20.3,20.3
7815-PDTHL,0,0,0,0,0,35,1,0,Não,0,0,0,0,0,0,Dois anos,1,Cheque,0.6733333333333333,20.2,684.4
7816-VGHTO,0,1,0,1,1,6,0,0,DSL,0,1,1,1,0,0,Dois anos,0,Cheque,1.3516666666666666,40.55,217.5
7817-BOQPW,1,1,0,0,0,2,1,1,Fibra Óptica,0,0,0,0,0,0,Mensal,1,Cheque eletrônico,2.518333333333333,75.55,166.3
7817-OMJNA,0,0,0,0,0,14,1,0,Não,0,0,0,0,0,0,Um ano,0,Transferência bancária,0.6799999999999999,20.4,275.7
7820-ZYGNY,0,0,0,0,0,63,1,1,Fibra Óptica,0,1,0,0,0,1,Um ano,0,Cartão de crédito,3.015,90.45,5825.5
7821-DPRQE,0,0,0,1,0,68,1,1,Fibra Óptica,1,1,0,1,1,1,Mensal,1,Cheque eletrônico,3.5900000000000003,107.7,7320.9
7823-JSOAG,0,0,0,0,0,3,1,1,Fibra Óptica,0,0,0,0,0,0,Mensal,0,Cheque eletrônico,2.4833333333333334,74.5,217.45
7824-PANSQ,0,0,0,0,0,58,1,1,Fibra Óptica,0,0,0,1,0,0,Mensal,0,Transferência bancária,2.6883333333333335,80.65,4807.35
7825-ECJRF,1,1,0,0,0,19,1,0,Fibra Óptica,1,0,1,1,1,1,Mensal,1,Cheque eletrônico,3.5533333333333332,106.6,1934.45
7825-GKXMW,1,1,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Mensal,0,Cheque eletrônico,1.5266666666666666,45.8,45.8
7826-VVKWT,0,1,1,1,1,24,1,0,Fibra Óptica,0,0,1,0,1,1,Dois anos,1,Cheque eletrônico,3.2183333333333333,96.55,2263.45
7831-QGOXH,1,1,0,0,0,18,1,1,Fibra Óptica,0,0,0,0,1,0,Mensal,1,Cheque eletrônico,2.8400000000000003,85.2,1553.9
7833-PKIHD,0,0,0,1,1,51,1,0,DSL,1,0,0,1,1,1,Um ano,1,Transferência bancária,2.546666666666667,76.4,3966.3
7838-LAZFO,0,0,0,1,0,45,1,0,DSL,1,1,1,0,1,1,Um ano,0,Transferência bancária,2.6266666666666665,78.8,3597.5
7839-NUIAA,0,1,0,1,1,61,1,1,DSL,1,1,0,0,0,0,Mensal,0,Cheque eletrônico,1.9933333333333332,59.8,3641.5
7839-QRKXN,1,1,0,0,0,1,1,0,Não,0,0,0,0,0,0,Mensal,1,Cheque,0.6733333333333333,20.2,20.2
7841-FCRQD,0,1,0,1,0,33,1,0,DSL,0,1,0,1,0,0,Um ano,1,Cartão de crédito,1.7916666666666667,53.75,1857.3
7841-TZDMQ,1,0,0,0,0,2,1,0,DSL,0,0,0,0,0,0,Mensal,1,Cartão de crédito,1.5333333333333334,46.0,84.5
7845-URHJN,1,1,0,1,0,8,1,0,Não,0,0,0,0,0,0,Mensal,0,Transferência bancária,0.6716666666666666,20.15,156.25
7850-THJMU,0,1,0,1,1,26,1,0,Não,0,0,0,0,0,0,Dois anos,0,Cartão de crédito,0.6549999999999999,19.65,494.9
7850-VWJUU,0,1,0,0,0,23,1,0,Fibra Óptica,1,0,0,0,0,0,Mensal,1,Transferência bancária,2.5,75.0,1778.5
7851-FLGGQ,1,0,0,0,0,1,0,0,DSL,0,1,0,1,0,1,Mensal,1,Cheque,1.4883333333333333,44.65,44.65
7851-WZEKY,1,1,0,0,0,2,1,1,Fibra Óptica,0,0,0,0,1,1,Mensal,1,Cheque eletrônico,3.171666666666667,95.15,196.9
7852-LECYP,0,0,1,1,0,13,1,1,Fibra Óptica,1,1,0,0,0,1,Mensal,0,Cartão de crédito,3.1266666666666665,93.8,1261.0
7853-GVUDZ,1,1,0,1,1,1,1,0,Não,0,0,0,0,0,0,Mensal,1,Cartão de crédito,0.6716666666666666,20.15,20.15
7853-OETYL,0,1,0,1,0,4,0,0,DSL,1,0,0,0,0,0,Mensal,1,Cheque eletrônico,0.9683333333333334,29.05,129.6
7853-WNZSY,0,0,0,0,0,1,1,0,Não,0,0,0,0,0,0,Mensal,1,Cartão de crédito,0.6583333333333333,19.75,19.75
7854-EDSSA,1,0,0,0,0,22,1,1,DSL,1,1,0,0,0,0,Mensal,0,Cheque eletrônico,1.9666666666666666,59.0,1254.7
7854-EKTJL,1,1,0,0,1,2,1,0,Não,0,0,0,0,0,0,Mensal,1,Cheque eletrônico,0.6533333333333334,19.6,35.85
7854-FOKSF,1,0,0,0,0,1,0,0,DSL,0,0,0,0,0,1,Mensal,0,Cheque eletrônico,1.1966666666666665,35.9,35.9
7855-DIWPO,0,1,0,0,0,21,1,0,Fibra Óptica,0,0,0,0,0,0,Mensal,1,Cheque eletrônico,2.2883333333333336,68.65,1493.2
7856-GANIL,0,0,1,1,0,45,1,1,Fibra Óptica,0,1,1,1,1,0,Um ano,1,Transferência bancária,3.29,98.7,4525.8
7858-GTZSP,0,1,0,0,0,12,1,1,Fibra Óptica,0,0,0,0,0,1,Mensal,1,Cheque eletrônico,2.885,86.55,1066.9
7860-KSUGX,0,0,0,1,1,72,1,1,DSL,1,1,1,0,0,0,Dois anos,0,Cartão de crédito,2.1483333333333334,64.45,4720.0
7860-UXCRM,0,0,0,1,1,63,1,0,DSL,1,1,1,1,1,0,Dois anos,0,Cartão de crédito,2.4833333333333334,74.5,4674.55
7861-UVUFT,1,1,0,1,0,15,1,0,Fibra Óptica,0,0,1,0,1,0,Mensal,1,Cheque eletrônico,2.81,84.3,1308.4
7868-BGSZA,0,0,0,1,0,43,1,1,DSL,1,0,1,0,1,1,Um ano,1,Cheque eletrônico,2.6733333333333333,80.2,3581.6
7868-TMWMZ,0,1,1,1,0,60,1,0,Fibra Óptica,1,1,1,1,1,1,Dois anos,1,Transferência bancária,3.6666666666666665,110.0,6668.35
7869-ZYDST,0,0,0,1,0,31,1,1,DSL,0,0,0,0,1,0,Mensal,1,Cartão de crédito,1.9683333333333333,59.05,1882.8
7872-BAAZR,0,1,0,1,1,53,1,0,Não,0,0,0,0,0,0,Um ano,0,Transferência bancária,0.6516666666666667,19.55,1007.9
7872-RDDLZ,0,1,1,0,0,67,1,1,DSL,0,1,0,0,0,0,Mensal,0,Cheque eletrônico,1.8299999999999998,54.9,3725.5
7873-CVMAW,0,0,0,0,0,72,1,1,DSL,1,1,1,1,1,1,Dois anos,0,Cartão de crédito,2.9516666666666667,88.55,6362.35
7874-ECPQJ,0,1,0,0,1,4,1,0,Não,0,0,0,0,0,0,Mensal,1,Transferência bancária,0.6683333333333333,20.05,85.5
7876-AEHIG,0,1,0,0,1,51,0,0,DSL,1,0,1,1,1,1,Um ano,0,Transferência bancária,2.005,60.15,3077.0
7876-BEUTG,0,1,0,0,0,15,1,1,DSL,0,0,0,0,0,0,Mensal,1,Cheque,1.6266666666666665,48.8,720.1
7876-DNYAP,0,1,0,1,1,69,1,0,Não,0,0,0,0,0,0,Dois anos,0,Cartão de crédito,0.66,19.8,1436.95
7878-JGDKK,0,0,0,0,0,4,1,0,DSL,0,0,0,0,0,0,Mensal,0,Cheque,1.4849999999999999,44.55,220.75
7878-RTCZG,0,1,0,0,0,1,1,0,Não,0,0,0,0,0,0,Mensal,0,Cheque,0.6633333333333333,19.9,19.9
7879-CGSFV,0,0,0,0,0,55,1,0,Fibra Óptica,1,1,0,0,1,1,Um ano,1,Cheque,3.3633333333333337,100.9,5552.05
7880-XSOJX,0,0,0,0,0,4,0,0,DSL,1,1,0,1,0,0,Mensal,0,Cheque,1.4133333333333333,42.4,146.4
7881-EVUAD,1,1,0,0,0,2,0,0,DSL,1,1,0,0,0,1,Mensal,1,Cheque eletrônico,1.4200000000000002,42.6,72.4
7881-INRLC,1,0,0,0,0,45,1,1,Fibra Óptica,0,1,0,0,1,1,Mensal,1,Cartão de crédito,3.3616666666666664,100.85,4740.0
7883-ROJOC,0,1,0,1,0,19,1,0,DSL,0,0,0,0,0,0,Mensal,0,Cheque,1.4966666666666666,44.9,839.65
7890-VYYWG,1,0,1,1,0,3,0,0,DSL,0,0,0,0,1,0,Mensal,1,Cheque,1.215,36.45,93.7
7892-POOKP,1,1,0,1,0,28,1,1,Fibra Óptica,0,0,1,1,1,1,Mensal,1,Cheque eletrônico,3.493333333333333,104.8,3046.05
7892-QVYKW,0,1,0,1,1,23,1,1,Fibra Óptica,0,0,0,0,0,1,Mensal,0,Cheque eletrônico,2.853333333333333,85.6,1868.4
7893-IXHRQ,1,0,0,0,0,1,1,0,Não,0,0,0,0,0,0,Mensal,0,Cheque eletrônico,0.685,20.55,20.55
7895-VONWT,0,1,0,0,0,25,0,0,DSL,0,0,1,0,1,1,Mensal,1,Cheque eletrônico,1.6083333333333334,48.25,1293.8
7898-PDWQE,0,0,0,1,0,71,1,1,DSL,1,1,1,1,0,1,Dois anos,0,Cartão de crédito,2.68,80.4,5727.15
7901-HXJVA,0,0,0,0,0,14,1,0,Fibra Óptica,0,0,1,0,0,0,Mensal,0,Cheque eletrônico,2.5483333333333333,76.45,1117.55
7901-IIDQV,0,0,0,0,0,24,1,1,DSL,0,0,0,1,0,0,Um ano,0,Transferência bancária,1.82,54.6,1242.25
7901-TBKJX,0,0,1,0,0,56,1,1,Fibra Óptica,0,0,1,0,1,1,Mensal,1,Cheque eletrônico,3.368333333333333,101.05,5594.0
7903-CMPEY,1,0,1,1,0,1,1,1,Fibra Óptica,1,0,0,0,0,0,Mensal,1,Cheque eletrônico,2.6766666666666667,80.3,80.3
7905-NJMXS,0,0,1,1,0,7,1,1,DSL,1,1,0,1,0,0,Mensal,0,Cheque eletrônico,2.14,64.2,475.0
7905-TVXTA,0,1,0,0,0,5,1,0,DSL,1,0,0,1,1,0,Mensal,1,Cheque eletrônico,2.145,64.35,352.65
7908-QCBCA,1,1,0,1,0,1,1,0,Fibra Óptica,0,0,0,0,0,0,Mensal,1,Cheque,2.3133333333333335,69.4,69.4
7909-FIOIY,0,1,0,1,1,19,0,0,DSL,0,0,0,0,0,0,Mensal,1,Cheque,0.8283333333333334,24.85,434.8
7912-SYRQT,1,1,0,0,0,7,1,1,Fibra Óptica,0,0,0,0,0,0,Mensal,1,Transferência bancária,2.503333333333333,75.1,552.95
7916-VCCPB,0,1,0,1,1,16,1,0,Fibra Óptica,0,1,0,0,0,0,Mensal,0,Transferência bancária,2.441666666666667,73.25,1195.75
7919-ZODZZ,0,1,0,1,1,10,1,0,DSL,0,1,1,0,0,1,Um ano,1,Cheque,2.1966666666666668,65.9,660.05
7921-BEPCI,0,1,0,0,0,72,1,1,DSL,1,1,0,0,0,0,Dois anos,0,Transferência bancária,1.9916666666666667,59.75,4265.0
7921-LMDFQ,0,0,1,0,0,51,1,0,Fibra Óptica,0,0,1,0,1,1,Um ano,1,Transferência bancária,3.1333333333333333,94.0,4905.75
7923-IYJWY,0,0,1,0,0,67,1,1,Fibra Óptica,1,1,1,1,1,1,Dois anos,1,Cartão de crédito,3.8699999999999997,116.1,7839.85
7924-GJZFI,0,1,1,1,0,25,1,0,Fibra Óptica,0,0,0,0,0,0,Mensal,1,Cheque eletrônico,2.31,69.3,1813.1
7925-PNRGI,0,1,0,1,1,45,1,1,DSL,1,1,1,1,1,0,Mensal,0,Cheque,2.71,81.3,3541.1
7926-IJOOU,0,0,0,0,0,1,1,0,Não,0,0,0,0,0,0,Mensal,0,Cartão de crédito,0.6433333333333333,19.3,19.3
7927-AUXBZ,1,1,0,0,0,30,1,0,Fibra Óptica,0,0,0,1,1,0,Mensal,0,Cheque eletrônico,2.8383333333333334,85.15,2555.9
7928-VJYAB,0,0,0,1,1,11,1,0,Fibra Óptica,0,0,0,0,1,1,Mensal,0,Cheque eletrônico,3.02,90.6,1020.2
7929-DMBCV,0,1,0,1,0,20,1,0,Fibra Óptica,0,0,1,1,0,0,Mensal,1,Cheque,2.7,81.0,1683.7
7929-SKFGK,0,0,0,1,0,70,1,1,Fibra Óptica,1,1,1,1,1,1,Dois anos,0,Cartão de crédito,3.81,114.3,8244.3
7931-PXHFC,1,0,0,0,0,38,1,0,DSL,0,0,1,1,0,1,Um ano,1,Cheque,2.0766666666666667,62.3,2354.8
7932-WPTDS,1,1,1,1,0,1,0,0,DSL,0,0,0,0,0,0,Mensal,1,Cheque eletrônico,0.8266666666666667,24.8,24.8
7938-OUHIO,1,0,0,0,0,3,1,0,Fibra Óptica,0,0,1,1,1,1,Mensal,1,Cheque eletrônico,3.29,98.7,293.65
7940-UQQUG,0,1,0,1,1,64,1,1,Fibra Óptica,1,0,0,1,1,1,Um ano,1,Transferência bancária,3.48,104.4,6721.6
7941-RCJOW,0,0,0,0,0,65,1,0,Não,0,0,0,0,0,0,Dois anos,1,Cartão de crédito,0.6516666666666667,19.55,1218.65
7943-RQCHR,1,1,0,0,0,9,1,1,Fibra Óptica,0,0,0,0,1,1,Mensal,1,Cheque eletrônico,3.158333333333333,94.75,889.9
7945-HLKEA,0,1,0,0,0,60,1,1,DSL,1,0,1,1,0,0,Um ano,0,Cheque eletrônico,2.158333333333333,64.75,4039.5
7945-PRBVF,0,0,0,0,0,35,1,0,Não,0,0,0,0,0,0,Dois anos,0,Transferência bancária,0.715,21.45,705.45
7950-XWOVN,0,0,0,0,0,11,0,0,DSL,0,1,1,0,0,0,Mensal,0,Cheque,1.1566666666666667,34.7,383.55
7951-QKZPL,1,1,0,1,1,33,1,1,Não,0,0,0,0,0,0,Dois anos,1,Cheque,0.8166666666666667,24.5,740.3
7951-VRDVK,0,1,0,0,0,36,1,0,DSL,1,1,1,1,1,1,Um ano,0,Transferência bancária,2.8616666666666664,85.85,3003.55
7952-OBOYL,0,0,0,0,0,3,1,0,Fibra Óptica,0,0,1,1,1,0,Mensal,1,Cheque,2.9949999999999997,89.85,244.45
7954-MLBUN,0,0,0,0,0,31,1,0,Fibra Óptica,0,0,1,1,1,1,Dois anos,0,Transferência bancária,3.315,99.45,3109.9
7956-XQWGU,0,0,0,0,0,27,1,0,Não,0,0,0,0,0,0,Mensal,1,Cartão de crédito,0.6466666666666666,19.4,460.25
7957-RYHQD,1,1,1,0,0,40,1,0,Fibra Óptica,1,1,0,0,0,0,Mensal,1,Cartão de crédito,2.64,79.2,3233.85
7963-GQRMY,1,1,0,1,1,3,1,0,DSL,0,0,0,0,0,0,Mensal,0,Cheque,1.4766666666666666,44.3,134.5
7963-SHNDT,0,1,0,0,0,52,0,0,DSL,1,1,0,1,0,0,Dois anos,0,Cheque,1.3033333333333335,39.1,1982.1
7964-VEXDG,0,0,0,0,1,21,1,1,Fibra Óptica,1,0,0,0,0,0,Mensal,0,Cheque eletrônico,2.6783333333333332,80.35,1747.2
7964-YESJC,0,1,0,1,0,24,1,1,DSL,1,1,1,0,0,0,Mensal,0,Cheque,2.21,66.3,1559.45
7964-ZRKKG,0,0,0,1,0,67,1,1,Fibra Óptica,0,1,0,0,1,0,Um ano,1,Transferência bancária,2.9466666666666668,88.4,5798.3
7966-YOTQW,0,0,0,0,0,10,1,1,DSL,1,0,0,0,0,0,Mensal,1,Cartão de crédito,1.8166666666666667,54.5,568.2
7967-HYCDE,0,0,0,0,0,8,1,0,Fibra Óptica,0,0,0,0,0,0,Mensal,0,Transferência bancária,2.356666666666667,70.7,553.4
7968-QUXNS,0,0,0,0,0,6,1,0,Não,0,0,0,0,0,0,Mensal,0,Cheque,0.6316666666666666,18.95,110.15
7969-AULMZ,1,1,0,0,0,21,1,1,Fibra Óptica,0,0,0,0,1,1,Mensal,1,Cheque eletrônico,3.2449999999999997,97.35,2119.5
7969-FFOWG,0,0,0,1,1,65,1,0,Não,0,0,0,0,0,0,Dois anos,0,Cheque,0.6633333333333333,19.9,1292.6
7971-HLVXI,0,0,0,1,1,72,1,1,Fibra Óptica,0,0,0,0,0,1,Dois anos,1,Cartão de crédito,2.816666666666667,84.5,6130.85
7973-DZRKH,0,1,0,0,1,66,1,1,Fibra Óptica,1,0,1,1,0,0,Dois anos,1,Cartão de crédito,3.0316666666666667,90.95,5930.05
7975-JMZNT,0,0,0,1,0,66,1,1,DSL,1,1,1,1,1,1,Dois anos,0,Transferência bancária,3.0566666666666666,91.7,6075.9
7975-TZMLR,0,0,0,0,0,47,1,1,Fibra Óptica,0,1,1,0,1,1,Um ano,1,Cheque eletrônico,3.4366666666666665,103.1,4889.3
7976-CICYS,0,0,0,0,0,4,1,0,Não,0,0,0,0,0,0,Mensal,1,Cartão de crédito,0.69,20.7,83.75
7977-HXJKU,0,0,0,0,1,21,1,0,Não,0,0,0,0,0,0,Dois anos,0,Cheque,0.6533333333333334,19.6,397.0
7978-DKUQH,0,1,0,1,0,25,1,0,Fibra Óptica,0,0,1,0,0,0,Mensal,1,Cheque eletrônico,2.4866666666666664,74.6,1797.75
7979-CORPM,1,0,0,0,0,24,1,1,Fibra Óptica,0,1,0,0,1,0,Mensal,1,Cartão de crédito,3.018333333333333,90.55,2282.55
7980-MHFLQ,0,1,0,1,1,72,1,1,Não,0,0,0,0,0,0,Dois anos,0,Cheque,0.83,24.9,1859.2
7982-VCELR,0,1,0,0,0,36,1,0,Fibra Óptica,0,1,0,0,1,1,Mensal,1,Cartão de crédito,3.1599999999999997,94.8,3565.65
7989-AWGEH,0,0,0,1,1,49,0,0,DSL,1,0,0,0,0,1,Mensal,1,Cheque eletrônico,1.3066666666666669,39.2,1838.15
7989-CHGTL,1,0,0,0,0,1,1,0,Não,0,0,0,0,0,0,Mensal,1,Cheque,0.6533333333333334,19.6,19.6
7989-VCQOH,0,0,0,1,1,18,1,0,DSL,1,0,1,1,1,1,Mensal,0,Cheque eletrônico,2.775,83.25,1611.15
7993-NQLJE,0,0,0,1,1,15,1,0,Fibra Óptica,1,0,0,0,0,0,Mensal,0,Cheque,2.503333333333333,75.1,1151.55
7993-PYKOF,1,0,0,1,0,8,1,0,Fibra Óptica,1,0,0,0,0,0,Mensal,0,Cheque eletrônico,2.5,75.0,632.95
7994-UYIVZ,0,0,0,1,0,8,1,1,Fibra Óptica,0,0,0,0,0,1,Mensal,1,Transferência bancária,2.855,85.65,659.45
7994-XIRTR,0,0,1,0,0,54,1,0,DSL,0,0,1,1,0,1,Um ano,0,Transferência bancária,2.175,65.25,3529.95
7995-ZHHNZ,0,0,0,1,0,42,1,1,DSL,1,0,0,0,0,0,Um ano,0,Cartão de crédito,1.87,56.1,2386.85
7996-BPXHY,0,1,0,1,1,13,1,1,Não,0,0,0,0,0,0,Dois anos,1,Transferência bancária,0.8333333333333334,25.0,332.5
7996-MHXLW,0,1,0,0,0,66,1,1,Não,0,0,0,0,0,0,Dois anos,1,Cartão de crédito,0.8383333333333333,25.15,1683.6
7997-EASSD,0,1,0,1,0,63,1,1,Fibra Óptica,0,0,0,1,0,0,Um ano,1,Cartão de crédito,2.7066666666666666,81.2,4965.1
7998-WNZEM,0,0,0,0,0,71,1,1,DSL,1,1,1,1,0,1,Dois anos,0,Transferência bancária,2.6866666666666665,80.6,5708.2
7998-ZLXWN,0,1,0,1,0,15,1,0,Não,0,0,0,0,0,0,Mensal,0,Cartão de crédito,0.6816666666666666,20.45,330.8
8000-REIQB,1,1,1,0,0,1,1,0,Fibra Óptica,0,0,0,0,0,0,Mensal,1,Cheque eletrônico,2.3316666666666666,69.95,69.95
